Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2025-02-12,11:52 PM,10 °F,6 °F,84 %,NNW,17 mph,0 mph,29.08 in,0.0 in,Unknown Precipitation
2025-02-12,12:52 AM,9 °F,5 °F,84 %,NNW,17 mph,0 mph,29.09 in,0.0 in,Unknown Precipitation
2025-02-13,1:52 AM,6 °F,3 °F,87 %,NW,15 mph,0 mph,29.11 in,0.0 in,Mostly Cloudy
2025-02-13,2:52 AM,3 °F,0 °F,87 %,NW,13 mph,0 mph,29.14 in,0.0 in,Fair
2025-02-13,3:52 AM,1 °F,-2 °F,87 %,NW,14 mph,0 mph,29.16 in,0.0 in,Fair
2025-02-13,4:52 AM,-1 °F,-4 °F,87 %,NW,14 mph,0 mph,29.17 in,0.0 in,Fair
2025-02-13,5:52 AM,-3 °F,-6 °F,87 %,NW,14 mph,0 mph,29.22 in,0.0 in,Fair
2025-02-13,6:52 AM,-7 °F,-10 °F,87 %,WNW,10 mph,0 mph,29.28 in,0.0 in,Fair
2025-02-13,7:52 AM,-9 °F,-12 °F,87 %,WNW,10 mph,0 mph,29.32 in,0.0 in,Fair
2025-02-13,8:52 AM,-7 °F,-11 °F,83 %,WNW,13 mph,0 mph,29.37 in,0.0 in,Fair
2025-02-13,9:52 AM,-5 °F,-10 °F,80 %,NW,9 mph,0 mph,29.40 in,0.0 in,Fair
2025-02-13,10:52 AM,-2 °F,-8 °F,76 %,WNW,14 mph,0 mph,29.42 in,0.0 in,Fair
2025-02-13,11:52 AM,0 °F,-7 °F,72 %,WNW,13 mph,0 mph,29.44 in,0.0 in,Fair
2025-02-13,12:52 PM,2 °F,-6 °F,69 %,WNW,14 mph,0 mph,29.47 in,0.0 in,Fair
2025-02-13,1:52 PM,4 °F,-5 °F,66 %,WNW,15 mph,0 mph,29.46 in,0.0 in,Fair
2025-02-13,2:52 PM,4 °F,-4 °F,70 %,WNW,12 mph,0 mph,29.47 in,0.0 in,Fair
2025-02-13,3:52 PM,6 °F,-3 °F,67 %,W,9 mph,0 mph,29.49 in,0.0 in,Fair
2025-02-13,4:52 PM,5 °F,-3 °F,70 %,WSW,10 mph,0 mph,29.52 in,0.0 in,Fair
2025-02-13,5:52 PM,2 °F,-5 °F,72 %,WSW,6 mph,0 mph,29.53 in,0.0 in,Fair
2025-02-13,6:52 PM,-2 °F,-8 °F,76 %,SW,8 mph,0 mph,29.55 in,0.0 in,Fair
2025-02-13,7:52 PM,-1 °F,-7 °F,75 %,CALM,0 mph,0 mph,29.55 in,0.0 in,Fair
2025-02-13,8:52 PM,-9 °F,-12 °F,87 %,S,5 mph,0 mph,29.56 in,0.0 in,Fair
2025-02-13,9:52 PM,-7 °F,-11 °F,83 %,SSE,5 mph,0 mph,29.56 in,0.0 in,Fair
2025-02-13,10:52 PM,-5 °F,-9 °F,83 %,SE,6 mph,0 mph,29.55 in,0.0 in,Fair
2025-02-13,11:52 PM,-4 °F,-8 °F,83 %,SE,7 mph,0 mph,29.54 in,0.0 in,Fair
2025-02-13,12:52 AM,-6 °F,-9 °F,87 %,SSE,7 mph,0 mph,29.55 in,0.0 in,Fair
2025-02-14,1:52 AM,-4 °F,-8 °F,83 %,SE,5 mph,0 mph,29.56 in,0.0 in,Fair
2025-02-14,2:52 AM,-6 °F,-9 °F,87 %,SSE,6 mph,0 mph,29.57 in,0.0 in,Fair
2025-02-14,3:52 AM,-2 °F,-7 °F,79 %,SE,6 mph,0 mph,29.58 in,0.0 in,Fair
2025-02-14,4:52 AM,0 °F,-5 °F,79 %,SSE,9 mph,0 mph,29.56 in,0.0 in,Fair
2025-02-14,5:52 AM,3 °F,-2 °F,80 %,SSE,8 mph,0 mph,29.56 in,0.0 in,Fair
2025-02-14,6:52 AM,6 °F,1 °F,80 %,SSE,7 mph,0 mph,29.57 in,0.0 in,Fair
2025-02-14,7:52 AM,7 °F,2 °F,80 %,SE,10 mph,0 mph,29.53 in,0.0 in,Fair
2025-02-14,8:52 AM,10 °F,4 °F,76 %,SSE,13 mph,0 mph,29.52 in,0.0 in,Fair
2025-02-14,9:52 AM,14 °F,6 °F,71 %,SSE,15 mph,0 mph,29.49 in,0.0 in,Fair
2025-02-14,10:52 AM,17 °F,8 °F,68 %,SSE,17 mph,0 mph,29.45 in,0.0 in,Fair
2025-02-14,11:52 AM,20 °F,11 °F,68 %,SSE,17 mph,0 mph,29.43 in,0.0 in,Fair
2025-02-14,12:52 PM,21 °F,13 °F,71 %,SE,18 mph,25 mph,29.39 in,0.0 in,Fair
2025-02-14,1:52 PM,23 °F,14 °F,68 %,SE,18 mph,24 mph,29.33 in,0.0 in,Cloudy
2025-02-14,2:52 PM,24 °F,14 °F,65 %,SE,17 mph,26 mph,29.29 in,0.0 in,Cloudy
2025-02-14,3:52 PM,24 °F,15 °F,69 %,SE,21 mph,29 mph,29.25 in,0.0 in,Cloudy / Windy
2025-02-14,4:52 PM,24 °F,15 °F,69 %,SE,24 mph,36 mph,29.18 in,0.0 in,Light Snow / Windy
2025-02-14,5:52 PM,23 °F,18 °F,81 %,SE,22 mph,0 mph,29.15 in,0.0 in,Cloudy / Windy
2025-02-14,6:26 PM,23 °F,19 °F,85 %,SE,24 mph,35 mph,29.14 in,0.0 in,Cloudy / Windy
2025-02-14,6:52 PM,23 °F,19 °F,85 %,SE,21 mph,29 mph,29.14 in,0.0 in,Cloudy / Windy
2025-02-14,7:20 PM,23 °F,20 °F,88 %,SSE,21 mph,31 mph,29.15 in,0.0 in,Cloudy / Windy
2025-02-14,7:52 PM,24 °F,20 °F,84 %,SE,21 mph,29 mph,29.14 in,0.0 in,Cloudy / Windy
2025-02-14,8:52 PM,24 °F,20 °F,84 %,SE,16 mph,0 mph,29.13 in,0.0 in,Cloudy
2025-02-14,9:52 PM,24 °F,20 °F,84 %,SE,16 mph,0 mph,29.12 in,0.0 in,Cloudy
2025-02-14,10:52 PM,25 °F,20 °F,81 %,SE,12 mph,0 mph,29.10 in,0.0 in,Cloudy
2025-02-14,11:52 PM,25 °F,20 °F,81 %,SE,12 mph,0 mph,29.10 in,0.0 in,Cloudy
2025-02-14,12:52 AM,25 °F,20 °F,81 %,SE,12 mph,0 mph,29.07 in,0.0 in,Cloudy
2025-02-15,1:52 AM,25 °F,20 °F,81 %,ESE,8 mph,0 mph,29.04 in,0.0 in,Cloudy
2025-02-15,2:52 AM,25 °F,20 °F,81 %,ESE,8 mph,0 mph,29.02 in,0.0 in,Cloudy
2025-02-15,3:52 AM,26 °F,21 °F,81 %,E,6 mph,0 mph,29.00 in,0.0 in,Cloudy
2025-02-15,4:52 AM,25 °F,21 °F,85 %,ENE,6 mph,0 mph,28.99 in,0.0 in,Cloudy
2025-02-15,5:52 AM,25 °F,21 °F,85 %,ENE,9 mph,0 mph,28.97 in,0.0 in,Cloudy
2025-02-15,6:52 AM,25 °F,21 °F,85 %,ENE,6 mph,0 mph,28.97 in,0.0 in,Cloudy
2025-02-15,7:52 AM,25 °F,21 °F,85 %,N,8 mph,0 mph,28.99 in,0.0 in,Cloudy
2025-02-15,8:35 AM,24 °F,21 °F,88 %,N,9 mph,0 mph,29.00 in,0.0 in,Light Snow
2025-02-15,8:52 AM,24 °F,21 °F,88 %,N,10 mph,0 mph,29.00 in,0.0 in,Light Snow
2025-02-15,8:59 AM,24 °F,21 °F,88 %,N,12 mph,0 mph,29.01 in,0.0 in,Light Snow
2025-02-15,9:06 AM,24 °F,21 °F,88 %,N,12 mph,0 mph,29.01 in,0.0 in,Light Snow
2025-02-15,9:13 AM,24 °F,21 °F,88 %,N,12 mph,0 mph,29.00 in,0.0 in,Mist
2025-02-15,9:52 AM,24 °F,22 °F,91 %,NNE,10 mph,0 mph,28.99 in,0.0 in,Cloudy
2025-02-15,10:52 AM,25 °F,22 °F,88 %,N,14 mph,0 mph,29.00 in,0.0 in,Cloudy
2025-02-15,11:52 AM,26 °F,22 °F,84 %,N,13 mph,21 mph,29.01 in,0.0 in,Cloudy
2025-02-15,12:52 PM,26 °F,21 °F,81 %,NNE,15 mph,0 mph,29.02 in,0.0 in,Cloudy
2025-02-15,1:36 PM,26 °F,21 °F,81 %,NNE,13 mph,0 mph,29.01 in,0.0 in,Cloudy
2025-02-15,1:52 PM,27 °F,21 °F,78 %,N,16 mph,0 mph,29.00 in,0.0 in,Cloudy
2025-02-15,2:50 PM,27 °F,21 °F,80 %,NNE,14 mph,0 mph,28.98 in,0.0 in,Cloudy
2025-02-15,2:52 PM,27 °F,21 °F,78 %,NNE,15 mph,0 mph,28.98 in,0.0 in,Cloudy
2025-02-15,3:52 PM,27 °F,21 °F,78 %,NNE,14 mph,26 mph,28.95 in,0.0 in,Cloudy
2025-02-15,4:52 PM,27 °F,20 °F,75 %,N,15 mph,0 mph,28.97 in,0.0 in,Cloudy
2025-02-15,5:28 PM,26 °F,20 °F,78 %,NNW,18 mph,0 mph,28.98 in,0.0 in,Mostly Cloudy
2025-02-15,5:52 PM,25 °F,19 °F,78 %,N,17 mph,0 mph,29.01 in,0.0 in,Cloudy
2025-02-15,6:52 PM,24 °F,18 °F,77 %,N,13 mph,0 mph,29.02 in,0.0 in,Cloudy
2025-02-15,7:45 PM,24 °F,18 °F,77 %,NNW,14 mph,0 mph,29.03 in,0.0 in,Cloudy
2025-02-15,7:52 PM,23 °F,18 °F,81 %,NNW,13 mph,0 mph,29.03 in,0.0 in,Cloudy
2025-02-15,8:52 PM,22 °F,16 °F,78 %,NNW,14 mph,0 mph,29.03 in,0.0 in,Partly Cloudy
2025-02-15,9:34 PM,22 °F,17 °F,82 %,NNW,13 mph,0 mph,29.04 in,0.0 in,Cloudy
2025-02-15,9:52 PM,22 °F,17 °F,82 %,NNW,14 mph,0 mph,29.03 in,0.0 in,Cloudy
2025-02-15,10:52 PM,22 °F,16 °F,78 %,NNW,16 mph,0 mph,29.03 in,0.0 in,Cloudy
2025-02-15,11:52 PM,22 °F,16 °F,78 %,NNW,17 mph,0 mph,29.02 in,0.0 in,Cloudy
2025-02-15,12:04 AM,22 °F,16 °F,78 %,NNW,15 mph,0 mph,29.02 in,0.0 in,Cloudy
2025-02-15,12:52 AM,22 °F,17 °F,82 %,NNW,18 mph,0 mph,29.02 in,0.0 in,Cloudy
2025-02-16,1:52 AM,22 °F,17 °F,82 %,NNW,18 mph,0 mph,29.03 in,0.0 in,Cloudy
2025-02-16,2:52 AM,21 °F,17 °F,85 %,NNW,15 mph,0 mph,29.03 in,0.0 in,Cloudy
2025-02-16,3:52 AM,21 °F,16 °F,81 %,NNW,15 mph,0 mph,29.03 in,0.0 in,Cloudy
2025-02-16,4:52 AM,20 °F,15 °F,81 %,NNW,21 mph,0 mph,29.03 in,0.0 in,Cloudy / Windy
2025-02-16,5:52 AM,17 °F,14 °F,88 %,NW,21 mph,0 mph,29.05 in,0.0 in,Cloudy / Windy
2025-02-16,5:59 AM,17 °F,13 °F,84 %,NW,21 mph,0 mph,29.05 in,0.0 in,Cloudy / Windy
2025-02-16,6:29 AM,16 °F,12 °F,84 %,NNW,22 mph,0 mph,29.05 in,0.0 in,Cloudy / Windy
2025-02-16,6:52 AM,16 °F,12 °F,84 %,NW,21 mph,0 mph,29.06 in,0.0 in,Cloudy / Windy
2025-02-16,7:12 AM,15 °F,11 °F,84 %,NW,22 mph,0 mph,29.07 in,0.0 in,Cloudy / Windy
2025-02-16,7:23 AM,14 °F,10 °F,84 %,NNW,18 mph,30 mph,29.07 in,0.0 in,Cloudy
2025-02-16,7:35 AM,14 °F,10 °F,84 %,NW,18 mph,0 mph,29.08 in,0.0 in,Cloudy
2025-02-16,7:42 AM,14 °F,10 °F,84 %,NNW,20 mph,28 mph,29.08 in,0.0 in,Cloudy
2025-02-16,7:52 AM,14 °F,10 °F,84 %,NW,22 mph,31 mph,29.08 in,0.0 in,Cloudy / Windy
2025-02-16,8:52 AM,13 °F,8 °F,81 %,NNW,18 mph,31 mph,29.10 in,0.0 in,Cloudy
2025-02-16,8:59 AM,13 °F,8 °F,81 %,NNW,22 mph,31 mph,29.10 in,0.0 in,Cloudy / Windy
2025-02-16,9:40 AM,13 °F,8 °F,81 %,NNW,18 mph,0 mph,29.12 in,0.0 in,Partly Cloudy
2025-02-16,9:52 AM,13 °F,8 °F,81 %,NNW,22 mph,33 mph,29.13 in,0.0 in,Haze / Windy
2025-02-16,10:52 AM,13 °F,6 °F,74 %,NW,23 mph,31 mph,29.15 in,0.0 in,Haze / Windy
2025-02-16,11:52 AM,14 °F,7 °F,74 %,NW,25 mph,32 mph,29.17 in,0.0 in,Fair / Windy
2025-02-16,12:52 PM,15 °F,7 °F,70 %,WNW,24 mph,0 mph,29.19 in,0.0 in,Fair / Windy
2025-02-16,1:52 PM,14 °F,7 °F,74 %,WNW,23 mph,0 mph,29.19 in,0.0 in,Fair / Windy
2025-02-16,2:52 PM,13 °F,5 °F,71 %,WNW,25 mph,0 mph,29.20 in,0.0 in,Fair / Windy
2025-02-16,3:52 PM,13 °F,3 °F,65 %,NW,23 mph,0 mph,29.22 in,0.0 in,Fair / Windy
2025-02-16,4:52 PM,11 °F,2 °F,67 %,WNW,24 mph,31 mph,29.25 in,0.0 in,Fair / Windy
2025-02-16,5:52 PM,9 °F,1 °F,70 %,WNW,22 mph,0 mph,29.27 in,0.0 in,Fair / Windy
2025-02-16,6:52 PM,7 °F,0 °F,73 %,WNW,15 mph,0 mph,29.29 in,0.0 in,Fair
2025-02-16,7:52 PM,5 °F,-1 °F,76 %,WNW,14 mph,0 mph,29.31 in,0.0 in,Fair
2025-02-16,8:52 PM,3 °F,-2 °F,80 %,WNW,14 mph,0 mph,29.32 in,0.0 in,Fair
2025-02-16,9:52 PM,1 °F,-3 °F,83 %,WNW,13 mph,0 mph,29.31 in,0.0 in,Fair
2025-02-16,10:52 PM,0 °F,-4 °F,83 %,WNW,13 mph,0 mph,29.34 in,0.0 in,Fair
2025-02-16,11:52 PM,-1 °F,-5 °F,83 %,W,12 mph,0 mph,29.34 in,0.0 in,Fair
2025-02-16,12:52 AM,-2 °F,-6 °F,83 %,W,12 mph,0 mph,29.35 in,0.0 in,Fair
2025-02-17,1:52 AM,0 °F,-5 °F,79 %,WNW,15 mph,0 mph,29.36 in,0.0 in,Fair
2025-02-17,2:52 AM,-2 °F,-6 °F,83 %,WNW,13 mph,0 mph,29.36 in,0.0 in,Fair
2025-02-17,3:52 AM,-3 °F,-8 °F,79 %,NW,10 mph,0 mph,29.34 in,0.0 in,Fair
2025-02-17,4:52 AM,-5 °F,-9 °F,83 %,WNW,9 mph,0 mph,29.35 in,0.0 in,Fair
2025-02-17,5:52 AM,-7 °F,-10 °F,87 %,WNW,9 mph,0 mph,29.37 in,0.0 in,Fair
2025-02-17,6:52 AM,-7 °F,-11 °F,83 %,W,12 mph,0 mph,29.41 in,0.0 in,Partly Cloudy
2025-02-17,7:52 AM,-3 °F,-8 °F,79 %,WNW,13 mph,0 mph,29.42 in,0.0 in,Mostly Cloudy
2025-02-17,8:52 AM,-1 °F,-7 °F,75 %,NW,14 mph,0 mph,29.44 in,0.0 in,Cloudy
2025-02-17,9:52 AM,0 °F,-8 °F,69 %,NW,17 mph,0 mph,29.46 in,0.0 in,Cloudy
2025-02-17,10:52 AM,1 °F,-8 °F,66 %,NW,17 mph,0 mph,29.47 in,0.0 in,Mostly Cloudy
2025-02-17,11:52 AM,0 °F,-9 °F,66 %,NW,21 mph,0 mph,29.47 in,0.0 in,Cloudy / Windy
2025-02-17,12:52 PM,0 °F,-9 °F,66 %,NW,22 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy / Windy
2025-02-17,1:52 PM,1 °F,-9 °F,63 %,NW,20 mph,0 mph,29.44 in,0.0 in,Partly Cloudy
2025-02-17,2:52 PM,0 °F,-9 °F,66 %,NW,17 mph,0 mph,29.44 in,0.0 in,Partly Cloudy
2025-02-17,3:52 PM,0 °F,-11 °F,60 %,NW,18 mph,0 mph,29.43 in,0.0 in,Cloudy
2025-02-17,4:52 PM,0 °F,-10 °F,63 %,NW,15 mph,0 mph,29.44 in,0.0 in,Cloudy
2025-02-17,5:52 PM,-1 °F,-13 °F,57 %,NNW,15 mph,0 mph,29.46 in,0.0 in,Cloudy
2025-02-17,6:52 PM,-3 °F,-14 °F,59 %,NNW,15 mph,0 mph,29.48 in,0.0 in,Cloudy
2025-02-17,7:52 PM,-3 °F,-13 °F,62 %,NNW,13 mph,0 mph,29.51 in,0.0 in,Mostly Cloudy
2025-02-17,8:52 PM,-4 °F,-13 °F,65 %,NNW,13 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy
2025-02-17,9:52 PM,-4 °F,-14 °F,62 %,NNW,15 mph,0 mph,29.52 in,0.0 in,Partly Cloudy
2025-02-17,10:52 PM,-5 °F,-14 °F,65 %,NNW,14 mph,0 mph,29.55 in,0.0 in,Fair
2025-02-17,11:52 PM,-5 °F,-14 °F,65 %,NNW,12 mph,0 mph,29.57 in,0.0 in,Fair
2025-02-17,12:52 AM,-5 °F,-14 °F,65 %,N,20 mph,0 mph,29.57 in,0.0 in,Mostly Cloudy
2025-02-18,1:52 AM,-5 °F,-14 °F,65 %,N,14 mph,0 mph,29.58 in,0.0 in,Cloudy
2025-02-18,2:52 AM,-7 °F,-15 °F,68 %,N,13 mph,0 mph,29.59 in,0.0 in,Fair
2025-02-18,3:52 AM,-8 °F,-16 °F,68 %,N,12 mph,0 mph,29.62 in,0.0 in,Fair
2025-02-18,4:52 AM,-10 °F,-17 °F,71 %,NNW,12 mph,0 mph,29.62 in,0.0 in,Fair
2025-02-18,5:52 AM,-11 °F,-17 °F,75 %,NNW,12 mph,0 mph,29.63 in,0.0 in,Fair
2025-02-18,6:52 AM,-12 °F,-18 °F,74 %,VAR,7 mph,0 mph,29.64 in,0.0 in,Fair
2025-02-18,7:52 AM,-13 °F,-19 °F,75 %,NNW,9 mph,0 mph,29.65 in,0.0 in,Fair
2025-02-18,8:52 AM,-12 °F,-19 °F,71 %,NNW,8 mph,0 mph,29.66 in,0.0 in,Fair
2025-02-18,9:52 AM,-9 °F,-17 °F,68 %,N,10 mph,0 mph,29.68 in,0.0 in,Fair
2025-02-18,10:52 AM,-6 °F,-15 °F,65 %,NW,6 mph,0 mph,29.68 in,0.0 in,Fair
2025-02-18,11:52 AM,-4 °F,-12 °F,69 %,WNW,7 mph,0 mph,29.70 in,0.0 in,Fair
2025-02-18,12:52 PM,1 °F,-9 °F,63 %,NW,8 mph,0 mph,29.68 in,0.0 in,Fair
2025-02-18,1:52 PM,4 °F,-11 °F,50 %,N,10 mph,0 mph,29.65 in,0.0 in,Fair
2025-02-18,2:52 PM,5 °F,-8 °F,55 %,NNW,12 mph,0 mph,29.65 in,0.0 in,Fair
2025-02-18,3:52 PM,3 °F,-9 °F,57 %,NNW,13 mph,0 mph,29.64 in,0.0 in,Fair
2025-02-18,4:52 PM,4 °F,-7 °F,60 %,NNW,16 mph,0 mph,29.64 in,0.0 in,Fair
2025-02-18,5:52 PM,3 °F,-7 °F,63 %,NNW,13 mph,0 mph,29.63 in,0.0 in,Fair
2025-02-18,6:52 PM,2 °F,-7 °F,66 %,NNW,15 mph,0 mph,29.65 in,0.0 in,Fair
2025-02-18,7:52 PM,2 °F,-8 °F,63 %,NNW,14 mph,0 mph,29.68 in,0.0 in,Fair
2025-02-18,8:52 PM,2 °F,-8 °F,63 %,NNW,10 mph,0 mph,29.68 in,0.0 in,Fair
2025-02-18,9:52 PM,2 °F,-7 °F,66 %,NNW,10 mph,0 mph,29.68 in,0.0 in,Fair
2025-02-18,10:52 PM,2 °F,-8 °F,63 %,N,15 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2025-02-18,11:52 PM,1 °F,-8 °F,66 %,N,15 mph,0 mph,29.67 in,0.0 in,Fair
2025-02-18,12:52 AM,1 °F,-8 °F,66 %,NNW,12 mph,0 mph,29.68 in,0.0 in,Mostly Cloudy
2025-02-19,1:52 AM,1 °F,-8 °F,66 %,N,13 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2025-02-19,2:52 AM,-1 °F,-9 °F,69 %,NNW,10 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2025-02-19,3:52 AM,-3 °F,-10 °F,72 %,NW,8 mph,0 mph,29.67 in,0.0 in,Fair
2025-02-19,4:52 AM,-1 °F,-9 °F,69 %,NW,9 mph,0 mph,29.67 in,0.0 in,Cloudy
2025-02-19,5:52 AM,-1 °F,-9 °F,69 %,NW,14 mph,0 mph,29.70 in,0.0 in,Cloudy
2025-02-19,6:52 AM,-2 °F,-10 °F,69 %,NNW,12 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy
2025-02-19,7:52 AM,-2 °F,-9 °F,72 %,NNW,10 mph,0 mph,29.69 in,0.0 in,Cloudy
2025-02-19,8:52 AM,-2 °F,-10 °F,69 %,NNW,13 mph,0 mph,29.68 in,0.0 in,Mostly Cloudy
2025-02-19,9:52 AM,-1 °F,-9 °F,69 %,NNW,13 mph,0 mph,29.68 in,0.0 in,Cloudy
2025-02-19,10:52 AM,1 °F,-7 °F,69 %,NW,14 mph,0 mph,29.67 in,0.0 in,Fair
2025-02-19,11:52 AM,2 °F,-6 °F,69 %,NW,16 mph,0 mph,29.66 in,0.0 in,Mostly Cloudy
2025-02-19,12:52 PM,3 °F,-5 °F,69 %,NW,17 mph,0 mph,29.66 in,0.0 in,Cloudy
2025-02-19,1:52 PM,4 °F,-4 °F,70 %,NW,17 mph,0 mph,29.63 in,0.0 in,Cloudy
2025-02-19,2:52 PM,5 °F,-4 °F,66 %,NW,16 mph,0 mph,29.61 in,0.0 in,Cloudy
2025-02-19,3:52 PM,6 °F,-3 °F,67 %,NW,16 mph,0 mph,29.60 in,0.0 in,Cloudy
2025-02-19,4:52 PM,5 °F,-3 °F,70 %,NW,16 mph,0 mph,29.58 in,0.0 in,Fair
2025-02-19,5:52 PM,5 °F,-4 °F,66 %,WNW,18 mph,0 mph,29.57 in,0.0 in,Fair
2025-02-19,6:52 PM,2 °F,-6 °F,69 %,NW,14 mph,0 mph,29.57 in,0.0 in,Fair
2025-02-19,7:52 PM,1 °F,-6 °F,72 %,NW,12 mph,0 mph,29.56 in,0.0 in,Fair
2025-02-19,8:52 PM,0 °F,-7 °F,72 %,NW,12 mph,0 mph,29.56 in,0.0 in,Fair
2025-02-19,9:52 PM,-4 °F,-9 °F,79 %,WNW,8 mph,0 mph,29.56 in,0.0 in,Fair
2025-02-19,10:52 PM,-3 °F,-8 °F,79 %,WNW,13 mph,0 mph,29.56 in,0.0 in,Fair
2025-02-19,11:52 PM,-1 °F,-7 °F,75 %,NW,15 mph,0 mph,29.55 in,0.0 in,Fair
2025-02-19,12:52 AM,-3 °F,-8 °F,79 %,NW,12 mph,0 mph,29.54 in,0.0 in,Fair
2025-02-20,1:52 AM,-3 °F,-8 °F,79 %,NW,10 mph,0 mph,29.54 in,0.0 in,Fair
2025-02-20,2:52 AM,-4 °F,-9 °F,79 %,NW,12 mph,0 mph,29.55 in,0.0 in,Fair
2025-02-20,3:52 AM,-5 °F,-10 °F,80 %,WNW,12 mph,0 mph,29.55 in,0.0 in,Fair
2025-02-20,4:52 AM,-5 °F,-10 °F,80 %,NW,14 mph,0 mph,29.55 in,0.0 in,Fair
2025-02-20,5:52 AM,-6 °F,-11 °F,79 %,NW,13 mph,0 mph,29.56 in,0.0 in,Fair
2025-02-20,6:52 AM,-6 °F,-11 °F,79 %,NW,14 mph,0 mph,29.58 in,0.0 in,Fair
2025-02-20,7:52 AM,-7 °F,-11 °F,83 %,NW,13 mph,0 mph,29.59 in,0.0 in,Fair
2025-02-20,8:52 AM,-6 °F,-10 °F,83 %,NW,12 mph,0 mph,29.61 in,0.0 in,Fair
2025-02-20,9:52 AM,-2 °F,-7 °F,79 %,NW,14 mph,0 mph,29.62 in,0.0 in,Fair
2025-02-20,10:52 AM,1 °F,-5 °F,75 %,WNW,10 mph,0 mph,29.64 in,0.0 in,Fair
2025-02-20,11:52 AM,4 °F,-2 °F,76 %,NW,14 mph,0 mph,29.64 in,0.0 in,Fair
2025-02-20,12:52 PM,8 °F,2 °F,76 %,NW,14 mph,0 mph,29.64 in,0.0 in,Fair
2025-02-20,1:52 PM,10 °F,2 °F,70 %,NW,14 mph,0 mph,29.63 in,0.0 in,Fair
2025-02-20,2:52 PM,13 °F,5 °F,71 %,NW,13 mph,0 mph,29.62 in,0.0 in,Fair
2025-02-20,3:52 PM,13 °F,6 °F,74 %,W,14 mph,0 mph,29.63 in,0.0 in,Fair
2025-02-20,4:52 PM,14 °F,6 °F,71 %,WNW,12 mph,0 mph,29.63 in,0.0 in,Fair
2025-02-20,5:52 PM,13 °F,6 °F,74 %,WNW,13 mph,0 mph,29.63 in,0.0 in,Fair
2025-02-20,6:52 PM,11 °F,4 °F,73 %,NW,12 mph,0 mph,29.63 in,0.0 in,Fair
2025-02-20,7:52 PM,6 °F,1 °F,80 %,WNW,9 mph,0 mph,29.64 in,0.0 in,Fair
2025-02-20,8:52 PM,3 °F,-1 °F,84 %,W,9 mph,0 mph,29.65 in,0.0 in,Fair
2025-02-20,9:52 PM,4 °F,-1 °F,80 %,W,9 mph,0 mph,29.66 in,0.0 in,Fair
2025-02-20,10:52 PM,1 °F,-2 °F,87 %,WNW,6 mph,0 mph,29.67 in,0.0 in,Fair
2025-02-20,11:52 PM,0 °F,-3 °F,88 %,WNW,7 mph,0 mph,29.67 in,0.0 in,Fair
2025-02-20,12:52 AM,1 °F,-2 °F,87 %,WNW,9 mph,0 mph,29.66 in,0.0 in,Fair
2025-02-21,1:52 AM,-2 °F,-4 °F,91 %,W,6 mph,0 mph,29.66 in,0.0 in,Fair
2025-02-21,2:52 AM,-3 °F,-5 °F,90 %,CALM,0 mph,0 mph,29.66 in,0.0 in,Fair
2025-02-21,3:52 AM,-2 °F,-4 °F,91 %,W,8 mph,0 mph,29.67 in,0.0 in,Fair
2025-02-21,4:52 AM,-2 °F,-5 °F,87 %,NW,6 mph,0 mph,29.66 in,0.0 in,Fair
2025-02-21,5:52 AM,-2 °F,-5 °F,87 %,NW,7 mph,0 mph,29.67 in,0.0 in,Fair
2025-02-21,6:52 AM,-3 °F,-6 °F,87 %,W,8 mph,0 mph,29.67 in,0.0 in,Fair
2025-02-21,7:52 AM,-2 °F,-5 °F,87 %,W,5 mph,0 mph,29.67 in,0.0 in,Fair
2025-02-21,8:52 AM,0 °F,-3 °F,88 %,CALM,0 mph,0 mph,29.67 in,0.0 in,Fair
2025-02-21,9:52 AM,3 °F,0 °F,87 %,SW,3 mph,0 mph,29.67 in,0.0 in,Fair
2025-02-21,10:52 AM,8 °F,4 °F,83 %,SW,5 mph,0 mph,29.66 in,0.0 in,Fair
2025-02-21,11:52 AM,14 °F,6 °F,71 %,SW,10 mph,0 mph,29.66 in,0.0 in,Fair
2025-02-21,12:52 PM,17 °F,8 °F,68 %,SW,14 mph,0 mph,29.63 in,0.0 in,Fair
2025-02-21,1:52 PM,19 °F,9 °F,65 %,SSW,9 mph,0 mph,29.59 in,0.0 in,Fair
2025-02-21,2:52 PM,19 °F,10 °F,68 %,WSW,10 mph,0 mph,29.57 in,0.0 in,Fair
2025-02-21,3:52 PM,20 °F,10 °F,65 %,SW,12 mph,0 mph,29.55 in,0.0 in,Fair
2025-02-21,4:52 PM,20 °F,10 °F,65 %,WSW,12 mph,0 mph,29.53 in,0.0 in,Fair
2025-02-21,5:52 PM,20 °F,9 °F,62 %,SW,12 mph,0 mph,29.51 in,0.0 in,Fair
2025-02-21,6:52 PM,16 °F,7 °F,68 %,SSW,8 mph,0 mph,29.49 in,0.0 in,Fair
